Date,Open,High,Low,Close,Volume,Adj Close
11-Jul-17,226.039993,227.949997,224.669998,226.949997,2742900,225.468994
10-Jul-17,224.270004,227.339996,223.960007,225.839996,2357500,224.366241
7-Jul-17,228.229996,228.490005,224.419998,225.279999,2697600,223.809875
6-Jul-17,227.970001,230.059998,225.25,226.690002,3076600,225.210693
5-Jul-17,228.380005,228.919998,225.210007,228.039993,2772000,226.55188
3-Jul-17,224.460007,229.070007,223.419998,227.279999,2846600,225.796829
30-Jun-17,225.309998,226.050003,221.539993,221.899994,3154300,220.451935
29-Jun-17,228.369995,228.789993,223.029999,224.410004,5063400,222.945572
28-Jun-17,221.869995,224.630005,220.75,223.220001,3482800,221.763336
27-Jun-17,221.839996,222.410004,219.559998,220.279999,2899400,218.842514
26-Jun-17,218.259995,221.970001,217.699997,220.440002,2589500,219.00148
23-Jun-17,220.5,220.690002,216.460007,217.190002,4448700,215.77269
22-Jun-17,221.440002,221.899994,219.289993,219.770004,3344600,218.335861
21-Jun-17,224.539993,224.929993,221.929993,222.490005,3015300,221.038101
20-Jun-17,225.509995,226.539993,224.190002,225.100006,2264200,223.631073
19-Jun-17,223.429993,227.039993,223.110001,226.130005,2900900,224.654343
16-Jun-17,222.649994,223.669998,221.130005,221.809998,3758300,220.362534
15-Jun-17,224.809998,226.350006,222.800003,223.229996,3378900,221.77327
14-Jun-17,222.990005,226.940002,221.759995,226.509995,3652900,225.03186
13-Jun-17,223.350006,226.800003,222.770004,224.199997,2767800,222.736923
12-Jun-17,223.630005,225.229996,221.910004,221.910004,3388200,220.461884
9-Jun-17,220.830002,223.850006,219.75,222.440002,4455400,220.988419
8-Jun-17,215.779999,221,214.630005,218.759995,3752400,217.332428
7-Jun-17,215.369995,217.229996,214.309998,215.779999,2679400,214.371887
6-Jun-17,212.509995,216.020004,212.479996,214.529999,2891300,213.130035
5-Jun-17,213.080002,215.809998,212.679993,213.990005,2696600,212.593567
2-Jun-17,212.940002,215.210007,211.910004,213.309998,3692000,211.918015
1-Jun-17,212.610001,215.929993,210.789993,215.009995,4057900,213.606903
31-May-17,218.240005,218.300003,209.619995,211.259995,8312000,209.881378
30-May-17,221.830002,222.440002,218.009995,218.419998,3097800,216.994659
26-May-17,222.009995,224.229996,221.179993,223.529999,1787100,221.326202
25-May-17,224.410004,225.449997,222.300003,222.470001,2640000,220.276657
24-May-17,220,224.399994,219.449997,223.830002,4141600,221.623245
23-May-17,215.970001,220.789993,214.660004,219.639999,3308800,217.474548
22-May-17,217.369995,217.639999,215.399994,216.020004,2506100,213.890244
19-May-17,214.869995,217.800003,214,215.389999,3747100,213.266464
18-May-17,214,217.610001,213.860001,215.160004,4792400,213.038727
17-May-17,225.600006,225.600006,213.119995,213.720001,7525700,211.612915
16-May-17,225.440002,226.820007,224.410004,225.600006,1710700,223.375809
15-May-17,223.130005,226.570007,222.850006,225.119995,2468100,222.900528
12-May-17,223.490005,224.490005,222.479996,222.820007,2166100,220.623215
11-May-17,224.350006,225.089996,222.149994,224.759995,2440300,222.544067
10-May-17,223.460007,225.350006,223.059998,224.880005,2630400,222.662903
9-May-17,225.470001,226.570007,222.929993,223.759995,2145400,221.553925
8-May-17,226.75,227.339996,224.600006,225.029999,2316800,222.811417
5-May-17,226.880005,227.470001,225.300003,226.869995,2435800,224.63327
4-May-17,228.259995,228.889999,224.809998,226.589996,2935400,224.356033
3-May-17,224.449997,226.690002,224.320007,226.309998,3042200,224.078796
2-May-17,224.860001,225.839996,223.179993,225.119995,2602400,222.900528
1-May-17,224.899994,226.389999,220.929993,224.850006,3004800,222.633209
28-Apr-17,225.309998,226.770004,223.720001,223.800003,2932100,221.593536
27-Apr-17,226.699997,226.699997,223.520004,225.809998,2805800,223.58371
26-Apr-17,227.100006,229.360001,226.089996,226.199997,3765300,223.969879
25-Apr-17,226.199997,227.979996,225.149994,226.630005,3996900,224.395645
24-Apr-17,221.179993,224.809998,220.300003,223.220001,5353500,221.019257
21-Apr-17,218.550003,219.179993,216.380005,216.860001,3845700,214.72197
20-Apr-17,215.5,218.979996,215,218.059998,5168200,215.910126
19-Apr-17,215.869995,217.179993,213.610001,214.089996,6428800,211.979279
18-Apr-17,219.320007,219.889999,213.179993,215.589996,12464000,213.464478
17-Apr-17,223.899994,226.880005,223.020004,226.259995,4190900,224.029282
13-Apr-17,225.179993,228.169998,223.080002,223.320007,3653700,221.118286
12-Apr-17,227.649994,228.25,225.229996,225.75,2947500,223.524323
11-Apr-17,227.779999,229.399994,225.389999,227.740005,3374700,225.49469
10-Apr-17,228,229.789993,226.949997,228.889999,2653900,226.633362
7-Apr-17,226.600006,228.830002,226.229996,227.880005,2853300,225.633316
6-Apr-17,227.089996,230.119995,225.710007,228.639999,2927200,226.385818
5-Apr-17,232.149994,232.889999,227.309998,227.660004,5286900,225.415497
4-Apr-17,227.720001,230.690002,227.279999,229.259995,3042700,226.999695
3-Apr-17,230,230.100006,225.570007,228.960007,3735600,226.702682
31-Mar-17,230.529999,230.800003,228.729996,229.720001,2858400,227.455185
30-Mar-17,229.479996,232,229.380005,231.220001,3156800,228.940399
29-Mar-17,229.389999,229.970001,227.520004,228.449997,2636000,226.197693
28-Mar-17,225.580002,229.75,225.100006,229.330002,4471200,227.069016
27-Mar-17,223.300003,227.070007,220.850006,225.479996,9194800,223.256973
24-Mar-17,233,233.699997,226.970001,228.410004,6387300,226.158096
23-Mar-17,230.75,234.630005,229.949997,231.899994,4770700,229.613663
22-Mar-17,231.220001,232.919998,229.160004,231.070007,6291300,228.79187
21-Mar-17,243.309998,243.309998,232.789993,233,5660900,230.702835
20-Mar-17,243.320007,244.929993,241.520004,242.139999,2759100,239.752731
17-Mar-17,249.679993,249.679993,243.860001,243.940002,5438100,241.534988
16-Mar-17,247.850006,250.199997,247.309998,248.220001,2940600,245.772781
15-Mar-17,248.350006,250.279999,245.559998,246.779999,3427000,244.34697
14-Mar-17,246.809998,247.830002,245.410004,247.720001,2144200,245.27771
13-Mar-17,249.320007,249.320007,247.210007,248.160004,1801100,245.713379
10-Mar-17,251.839996,251.899994,246.869995,248.380005,3365900,245.931213
9-Mar-17,251.220001,252.740005,249.520004,250.179993,3061500,247.71344
8-Mar-17,253.619995,254.770004,249.610001,250.240005,3574400,247.772873
7-Mar-17,252.490005,253,250.309998,250.899994,2497300,248.426346
